C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS
A034,R170,'03-05-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,322792,248636
A034,R170,'03-05-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,322819,248659
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,219299,541378
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,219300,541382
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,219310,541403
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,219315,541427
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,219328,541442
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,219333,541456
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,127325,469191
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,127326,469199
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,127335,469286
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,127346,469349
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,127384,469399
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,127413,469436
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,1086797,2642119
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,1086798,2642124
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,1086810,2642309
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,1086829,2642425
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,1086899,2642493
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,1086952,2642533
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,4625577,3877809
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,4625579,3877821
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,4625605,3878010
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,4625626,3878092
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,4625730,3878166
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,4625818,3878201
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,3374887,601710
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,3374889,601719
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,3374963,601840
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,3375052,601929
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,3375268,601992
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,3375458,602028
A037,R170,'05-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,996954,622123
A037,R170,'05-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,996955,622126
A037,R170,'05-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,996962,622192
A037,R170,'05-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,996962,622254
A037,R170,'05-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,997077,622319
A037,R170,'05-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,997170,622349
A037,R170,'05-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,6026028,2808125
A037,R170,'05-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,6026028,2808129
A037,R170,'05-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,6026055,2808188
A037,R170,'05-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,6026125,2808246
A037,R170,'05-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,6026247,2808306
A037,R170,'05-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,6026311,2808345
A037,R170,'05-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,7892437,2165904
A037,R170,'05-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,7892440,2165908
A037,R170,'05-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,7892466,2165969
A037,R170,'05-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,7892505,2166018
A037,R170,'05-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,7892621,2166060
A037,R170,'05-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,7892713,2166091
A037,R170,'05-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,26337313,4275909
A037,R170,'05-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,26337315,4275911
A037,R170,'05-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,26337330,4275929
A037,R170,'05-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,26337357,4275942
A037,R170,'05-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,26337471,4275964
A037,R170,'05-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-24T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,26337538,4275979
A033,R170,'02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,337377,1028645
A033,R170,'02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,337378,1028650
A033,R170,'02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,337384,1028694
A033,R170,'02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,337393,1028732
A033,R170,'02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,337420,1028771
A033,R170,'02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,337427,1028791
A033,R170,'02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,2544855,3067115
A033,R170,'02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,2544856,3067119
A033,R170,'02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,2544860,3067169
A033,R170,'02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,2544868,3067201
A033,R170,'02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,2544911,3067228
A033,R170,'02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,2544934,3067242
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,15135053,14725240
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,15135053,14725240
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,15135058,14725259
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,15135073,14725277
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,15135107,14725305
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,15135136,14725312
A033,R170,'02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,7402739,8700808
A033,R170,'02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,7402741,8700810
A033,R170,'02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,7402756,8700908
A033,R170,'02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,7402780,8700979
A033,R170,'02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,7402874,8701050
A033,R170,'02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,7402924,8701069
A033,R170,'02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,6763632,5200680
A033,R170,'02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,6763632,5200683
A033,R170,'02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,6763658,5200803
A033,R170,'02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,6763703,5200898
A033,R170,'02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,6763788,5200971
A033,R170,'02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,6763851,5201003
A033,R170,'02-00-05,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,17972653,7201378
A033,R170,'02-00-05,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,17972659,7201392
A033,R170,'02-00-05,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,17972705,7201551
A033,R170,'02-00-05,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,17972788,7201664
A033,R170,'02-00-05,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,17972990,7201734
A033,R170,'02-00-05,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,17973100,7201755
A033,R170,'02-06-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,783639,625121
A033,R170,'02-06-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,783639,625121
A033,R170,'02-06-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,783639,625132
A033,R170,'02-06-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,783639,625139
A033,R170,'02-06-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,783640,625145
A033,R170,'02-06-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,783646,625146
A033,R170,'02-06-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,71194759,21050343
A033,R170,'02-06-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,71194759,21050343
A033,R170,'02-06-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,71194765,21050357
A033,R170,'02-06-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,71194775,21050365
A033,R170,'02-06-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,71194810,21050372
A033,R170,'02-06-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,71194841,21050374
A034,R170,'03-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,2216898,17384652
A034,R170,'03-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,2216902,17384660
A034,R170,'03-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,2216914,17384782
A034,R170,'03-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,2216935,17384888
A034,R170,'03-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,2216971,17384982
A034,R170,'03-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,2216984,17385026
A034,R170,'03-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,1105242,2541630
A034,R170,'03-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,1105243,2541636
A034,R170,'03-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,1105253,2541693
A034,R170,'03-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,1105267,2541750
A034,R170,'03-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,1105307,2541809
A034,R170,'03-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,1105336,2541833
A034,R170,'03-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,4803194,3392982
A034,R170,'03-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,4803194,3392985
A034,R170,'03-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,4803219,3393038
A034,R170,'03-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,4803256,3393079
A034,R170,'03-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,4803334,3393134
A034,R170,'03-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,4803390,3393149
A034,R170,'03-03-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,175670,552204
A034,R170,'03-03-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,175670,552217
A034,R170,'03-03-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,175670,552334
A034,R170,'03-03-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,175670,552425
A034,R170,'03-03-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,175670,552502
A034,R170,'03-03-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,175670,552566
A034,R170,'03-03-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,6735272,4060108
A034,R170,'03-03-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,6735273,4060111
A034,R170,'03-03-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,6735279,4060135
A034,R170,'03-03-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,6735314,4060158
A034,R170,'03-03-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,6735377,4060180
A034,R170,'03-03-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,6735420,4060190
A034,R170,'03-03-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,13463535,1482795
A034,R170,'03-03-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,13463538,1482798
A034,R170,'03-03-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,13463567,1482810
A034,R170,'03-03-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,13463609,1482821
A034,R170,'03-03-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,13463707,1482837
A034,R170,'03-03-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,13463774,1482841
A034,R170,'03-05-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,263312,183609
A034,R170,'03-05-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,263316,183610
A034,R170,'03-05-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,263332,183621
A034,R170,'03-05-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,263349,183636
A034,R170,'03-05-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,263395,183644
A034,R170,'03-05-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,263424,183651
A034,R170,'03-05-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,235499,290694
A034,R170,'03-05-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,235501,290696
A034,R170,'03-05-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,235515,290730
A034,R170,'03-05-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,235535,290748
A034,R170,'03-05-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,235569,290776
A034,R170,'03-05-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,235612,290790
A034,R170,'03-05-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,271790,378181
A034,R170,'03-05-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,271790,378184
A034,R170,'03-05-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,271796,378265
A034,R170,'03-05-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,271813,378329
A034,R170,'03-05-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,271843,378373
A034,R170,'03-05-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,271864,378384
A034,R170,'03-05-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,322665,248321
A034,R170,'03-05-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,322667,248325
A034,R170,'03-05-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,322676,248391
A034,R170,'03-05-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,322689,248437
A034,R170,'03-05-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,322713,248474
A034,R170,'03-05-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,322717,248478
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,219266,541302
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,219268,541303
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,219274,541326
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,219277,541342
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,219291,541365
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,219298,541371
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,127215,468959
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,127215,468961
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,127223,469045
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,127235,469102
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,127280,469156
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-23T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,127318,469173
